time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Volume
1767564000,156.697,156.718,156.697,156.699,,,,,6
1767564300,156.699,156.736,156.699,156.721,,,,,9
1767564900,156.721,156.766,156.721,156.723,,,,,51
1767565200,156.723,156.725,156.723,156.724,,,,,6
1767565500,156.724,156.725,156.724,156.725,,,,,161
1767565800,156.725,156.774,156.725,156.754,,,,,648
1767566100,156.754,156.754,156.739,156.741,,,,,95
1767566400,156.741,156.745,156.73,156.737,,,,,46
1767566700,156.737,156.737,156.729,156.731,,,,,22
1767567000,156.731,156.735,156.709,156.713,,,,,140
1767567300,156.713,156.719,156.675,156.706,,,,,813
1767567600,156.706,156.856,156.706,156.802,,,,,373
1767567900,156.802,156.817,156.738,156.779,,,,,360
1767568200,156.779,156.781,156.742,156.743,,,,,250
1767568500,156.743,156.763,156.719,156.755,60.37037037036795,,,,381
1767568800,156.755,156.791,156.755,156.769,62.466270912033806,,,,314
1767569100,156.769,156.841,156.768,156.83,69.92882562277606,,,,352
1767569400,156.83,156.918,156.829,156.896,75.58498451465599,,,,595
1767569700,156.896,156.942,156.896,156.918,77.12922695823642,,,,274
1767570000,156.918,156.962,156.914,156.962,79.8713548350359,,,,417
1767570300,156.962,156.997,156.914,156.926,72.23972254883262,,,,1124
1767570600,156.926,157.019,156.907,156.97,75.34097515735891,,,,1101
1767570900,156.97,157.009,156.97,156.996,76.9776709003751,,,,726
1767571200,156.996,157.09,156.922,157.021,78.45822692357913,,,,2085
1767571500,157.021,157.119,157.012,157.083,81.61582033684253,,,,1766
1767571800,157.083,157.124,157.06,157.121,83.23758536295624,,,,1670
1767572100,157.121,157.164,157.119,157.146,84.22361990980808,,,,1255
1767572400,157.146,157.159,157.105,157.125,79.96825190455618,75.52949330410107,,,1087
1767572700,157.125,157.135,157.069,157.119,78.7440928650139,76.84190205371863,,,973
1767573000,157.119,157.16,157.113,157.147,80.26255068814318,78.11306489486931,,,872
1767573300,157.147,157.202,157.145,157.191,82.39132270349616,79.00324325777788,,,901
1767573600,157.191,157.2,157.169,157.182,80.47928371645438,79.35283605790633,,,465
1767573900,157.182,157.218,157.175,157.182,80.47928371645438,79.59212582635048,,,575
1767574200,157.182,157.25199999999998,157.154,157.22799999999998,82.83987311391812,79.80416284627063,,,1315
1767574500,157.22799999999998,157.22799999999998,157.117,157.146,67.23206674031908,79.44647314566252,,,1537
1767574800,157.146,157.176,157.10299999999998,157.15099999999998,67.63252030434413,78.89586922759004,,,1731
1767575100,157.15099999999998,157.182,157.119,157.129,63.930421216982296,77.96392282163342,,,1287
