time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Volume
282780000,386.08,386.08,386.08,386.08,57.59531369807116,65.07933366763199,,,0
282866400,389.11,389.11,389.11,389.11,62.5768326690108,64.49611717905125,,,0
282952800,390.91,390.91,390.91,390.91,65.19279588990068,63.80939017700729,,,0
283039200,390.24,390.24,390.24,390.24,63.41584328194356,62.887297151321164,,,0
283125600,387.82,387.82,387.82,387.82,57.336803789794345,62.3822432060562,,,0
283471200,392.31,392.31,392.31,392.31,64.19482272042754,62.66179996682014,,,0
283557600,395.11,395.11,395.11,395.11,67.6835376064052,62.89391694730464,,,0
283644000,393.5,393.5,393.5,393.5,63.832196650432,62.83457462845382,,,0
283730400,396.43,396.43,396.43,396.43,67.460970788449,62.99989214648788,,,0
284076000,394.89,394.89,394.89,394.89,63.83570977632307,63.01034815604519,,,0
284162400,398.49,398.49,398.49,398.49,68.14521870531291,63.32862623195889,,,0
284248800,396.51,396.51,396.51,396.51,63.65248599156806,63.21885374957702,,,0
284335200,397.87,397.87,397.87,397.87,65.34265035851236,63.70779621080879,,,0
284594400,396.41,396.41,396.41,396.41,62.00909076780008,63.7338766209965,,,0
284680800,395.98,395.98,395.98,395.98,61.02168433728405,63.978617380940264,,,0
284767200,394.97,394.97,394.97,394.97,58.65896264881041,63.69876952235452,,,0
284853600,397.22,397.22,397.22,397.22,62.1727759048292,63.48305380913513,,,0
284940000,394.62,394.62,394.62,394.62,56.22564786918935,62.96946842250982,,,0
285199200,394.22,394.22,394.22,394.22,55.34847733460444,62.82744510428198,,,0
285285600,394.23,394.23,394.23,394.23,55.367224178190476,62.196902351265045,,,0
285372000,393.39,393.39,393.39,393.39,53.34131680709533,61.17245800845719,,,0
285458400,395.71,395.71,395.71,395.71,57.92090670984564,60.75022301270103,,,0
285544800,397.37,397.37,397.37,397.37,60.8796141726262,60.28012611157082,,,0
285804000,395.85,395.85,395.85,395.85,56.932190586066,59.787017597981034,,,0
285890400,395.64,395.64,395.64,395.64,56.38820114407344,58.947230629321076,,,0
