time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Volume
1756674000,1.16923,1.16944,1.16917,1.1691799999999999,,,,,60
1756674900,1.1691799999999999,1.16928,1.16914,1.16928,,,,,20
1756675800,1.16928,1.16944,1.16874,1.16875,,,,,577
1756676700,1.16875,1.16878,1.16838,1.16848,,,,,410
1756677600,1.16848,1.1690099999999999,1.16848,1.16888,,,,,689
1756678500,1.16888,1.16896,1.16876,1.16882,,,,,455
1756679400,1.16882,1.16906,1.1688,1.169,,,,,419
1756680300,1.169,1.16902,1.16871,1.16886,,,,,404
1756681200,1.16886,1.16902,1.16868,1.16883,,,,,466
1756682100,1.16883,1.16899,1.16867,1.16876,,,,,433
1756683000,1.16876,1.16898,1.16872,1.16883,,,,,453
1756683900,1.16883,1.16904,1.16876,1.16902,,,,,630
1756684800,1.16902,1.16943,1.16897,1.16939,,,,,1223
1756685700,1.16939,1.16948,1.16924,1.16934,,,,,866
1756686600,1.16934,1.16978,1.16932,1.16963,58.1818181818192,,,,843
1756687500,1.16963,1.1698,1.16957,1.16972,59.605512023780555,,,,1115
1756688400,1.16972,1.16974,1.16906,1.16928,50.54549940955965,,,,1217
1756689300,1.16928,1.1693,1.16892,1.16903,46.244453788915315,,,,1450
1756690200,1.16903,1.16912,1.16881,1.169,45.74145440169225,,,,1754
1756691100,1.169,1.1696,1.16897,1.16948,54.30545725986153,,,,2000
1756692000,1.16948,1.17027,1.16947,1.17006,62.09149868562129,,,,2048
1756692900,1.17006,1.17053,1.17002,1.1705,66.7237875058058,,,,1467
1756693800,1.1705,1.17069,1.17031,1.17053,67.01970241431181,,,,1660
1756694700,1.17053,1.17137,1.17035,1.17116,72.54185210457658,,,,1890
1756695600,1.17116,1.17144,1.17105,1.17123,73.08117867742482,,,,1228
1756696500,1.17123,1.17124,1.17076,1.17085,65.5537234133249,,,,1125
1756697400,1.17085,1.17097,1.17073,1.17083,65.17323363697304,,,,1321
1756698300,1.17083,1.17099,1.17046,1.17082,64.97017831624778,60.841382129993896,,,1138
1756699200,1.17082,1.17087,1.17068,1.1708,64.53709723619883,61.29533063387815,,,905
1756700100,1.1708,1.17086,1.1705,1.17053,58.83530230467792,61.240315653942254,,,974
1756701000,1.17053,1.17091,1.17045,1.17088,63.354967277730694,62.155277644525896,,,982
1756701900,1.17088,1.1710099999999999,1.17076,1.17083,62.302583816359174,63.30228693220046,,,757
1756702800,1.17083,1.17117,1.1708,1.17105,65.05324769906747,64.68170073915584,,,951
1756703700,1.17105,1.17123,1.17098,1.17113,66.02409073238563,65.51874598719327,,,1129
1756704600,1.17113,1.17155,1.17099,1.17124,67.36652461721403,65.89553355373562,,,1199
1756705500,1.17124,1.1715,1.1711,1.1714499999999999,69.81827978519075,66.11656871654883,,,1720
1756706400,1.1714499999999999,1.17247,1.17132,1.1723,77.26407017960166,66.84830927121239,,,2594
1756707300,1.1723,1.17241,1.17173,1.1723,77.26407017960166,67.1856105622856,,,2384
1756708200,1.1723,1.17334,1.17195,1.17324,82.72878977546753,67.87472564071723,,,2953
1756709100,1.17324,1.1732799999999999,1.1725,1.1725,68.72465503954508,68.10122075687582,,,3114
1756710000,1.1725,1.17278,1.1717,1.1719,59.8745915344563,67.72274632098176,,,3162
1756710900,1.1719,1.17227,1.17185,1.17219,62.39521709079434,67.53882051916366,,,2898
1756711800,1.17219,1.17219,1.17151,1.17182,57.43759387535979,67.03171313624658,,,2181
1756712700,1.17182,1.17261,1.17163,1.17252,63.36775802912337,67.35545997370697,,,2773
1756713600,1.17252,1.17259,1.17177,1.17204,57.45615844294846,66.93411648550826,,,2595
1756714500,1.17204,1.17234,1.1716,1.17204,57.45615844294846,66.58794324455035,,,2339
1756715400,1.17204,1.17272,1.17204,1.17265,62.59873664605063,66.41262102647771,,,2229
1756716300,1.17265,1.17364,1.17265,1.17351,68.39844274267126,66.58221759864094,,,2889
1756717200,1.17351,1.1736199999999999,1.17247,1.17257,57.84077679735927,65.90180704007989,,,2943
1756718100,1.17257,1.17263,1.17217,1.17244,56.54095146446751,64.95342644574252,,,2156
1756719000,1.17244,1.17265,1.1723,1.17242,56.33121625939671,63.45822259429931,,,1791
1756719900,1.17242,1.17258,1.17185,1.17194,51.40297042038326,61.611001182926564,,,1792
1756720800,1.17194,1.17225,1.1717899999999999,1.1720599999999999,52.52129228852143,59.45332279100184,,,1782
1756721700,1.1720599999999999,1.17249,1.17193,1.17241,55.7217976235149,58.524547261285406,,,2037
1756722600,1.17241,1.17262,1.17222,1.17224,53.82395231259702,58.09235874543831,,,1779
1756723500,1.17224,1.17229,1.17186,1.17195,50.65447758528999,57.25373449504514,,,1758
1756724400,1.17195,1.17293,1.1719,1.1726,56.79550063358078,57.20787069206092,,,2541
1756725300,1.1726,1.17268,1.17237,1.17258,56.56225099297999,56.72176304662211,,,1569
