time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Volume
1704171600,0.90176,0.90576,0.90176,0.9051600000000001,,,,,4251
1704175200,0.9051600000000001,0.90563,0.90451,0.9047000000000001,,,,,3261
1704178800,0.9047000000000001,0.9047400000000001,0.9036000000000001,0.90363,,,,,5741
1704182400,0.90363,0.90458,0.9034700000000001,0.9036700000000001,,,,,7703
1704186000,0.9036700000000001,0.9049600000000001,0.9036400000000001,0.90403,,,,,5777
1704189600,0.90403,0.9042800000000001,0.90307,0.90315,,,,,5908
1704193200,0.90315,0.9032,0.90154,0.9022100000000001,,,,,6594
1704196800,0.9022100000000001,0.90263,0.90142,0.90185,,,,,6327
1704200400,0.90185,0.9028900000000001,0.9014000000000001,0.9016500000000001,,,,,7534
1704204000,0.9016500000000001,0.9039100000000001,0.90159,0.9037000000000001,,,,,13235
1704207600,0.9037000000000001,0.9040600000000001,0.90059,0.9009400000000001,,,,,13924
1704211200,0.9009400000000001,0.9020400000000001,0.90054,0.9011600000000001,,,,,8222
1704214800,0.9011600000000001,0.9016400000000001,0.90098,0.90114,,,,,6064
1704218400,0.90114,0.9017000000000001,0.9007000000000001,0.9014700000000001,,,,,5229
1704222000,0.9014700000000001,0.9016500000000001,0.90093,0.9009900000000001,29.498525073746308,,,,4206
1704225600,0.9009900000000001,0.9012100000000001,0.90083,0.90083,29.007065823726137,,,,3905
1704229200,0.90083,0.9011,0.9001800000000001,0.9002600000000001,27.264367568846538,,,,1410
1704232800,0.9002600000000001,0.9011800000000001,0.8999600000000001,0.90107,33.388730937737165,,,,3174
1704236400,0.90107,0.9014300000000001,0.90095,0.90141,35.83113043009075,,,,1222
1704240000,0.90141,0.9018,0.9009600000000001,0.9010800000000001,34.50856959663962,,,,2356
1704243600,0.9010800000000001,0.9013500000000001,0.89992,0.90037,31.789802130291946,,,,6443
1704247200,0.90037,0.90049,0.8999400000000001,0.90031,31.563490063987032,,,,3979
1704250800,0.90031,0.9016900000000001,0.9002,0.90156,40.988839993614064,,,,5075
1704254400,0.90156,0.9019,0.9011100000000001,0.9012800000000001,39.67084493660882,,,,3182
1704258000,0.9012800000000001,0.9021800000000001,0.9011100000000001,0.9014800000000001,41.127043660619556,,,,3551
1704261600,0.9014800000000001,0.9019,0.9012600000000001,0.9015700000000001,41.80774373287297,,,,3106
1704265200,0.9015700000000001,0.9017000000000001,0.9003300000000001,0.90037,35.855048050560825,,,,5916
1704268800,0.90037,0.90071,0.8998,0.90022,35.18074263188973,34.820138902230816,,,7038
1704272400,0.90022,0.9004500000000001,0.8992100000000001,0.89936,31.520640152853716,34.964575693595634,,,7159
1704276000,0.89936,0.8997,0.8986700000000001,0.8990400000000001,30.259157493922302,35.054010812895356,,,5411
1704279600,0.8990400000000001,0.8991600000000001,0.8977900000000001,0.8979,26.23152889289453,34.98023662175593,,,5600
1704283200,0.8979,0.8986700000000001,0.89739,0.89771,25.619465944869916,34.42528912226541,,,6384
1704286800,0.89771,0.89841,0.8969400000000001,0.89722,24.060271860460873,33.584513510148994,,,8426
1704290400,0.89722,0.89775,0.89587,0.89698,23.311916406327867,32.784752567983865,,,11613
1704294000,0.89698,0.89905,0.89541,0.89605,20.63372601426927,31.987889988267963,,,20370
1704297600,0.89605,0.89802,0.8958400000000001,0.89754,33.76328804588435,32.14501841554634,,,10785
1704301200,0.89754,0.8980300000000001,0.89727,0.8978700000000001,36.277597585665724,31.80850110069289,,,5892
1704304800,0.8978700000000001,0.89837,0.8974700000000001,0.8979600000000001,36.98020098123742,31.616312246737785,,,5429
1704308400,0.8979600000000001,0.89944,0.8966900000000001,0.89875,42.92867196246534,31.744999982583913,,,14447
1704312000,0.89875,0.89878,0.8979100000000001,0.89836,40.877352535169564,31.67854346846224,,,5613
1704315600,0.89836,0.8988200000000001,0.8982600000000001,0.89856,42.397471097357695,32.1458594003763,,,1756
1704319200,0.89856,0.89912,0.89744,0.8983800000000001,41.36660869572081,32.58770697636424,,,2738
1704322800,0.8983800000000001,0.89895,0.8982800000000001,0.8989100000000001,45.56360109738762,33.59077561525952,,,1582
1704326400,0.8989100000000001,0.8991600000000001,0.8981600000000001,0.8984300000000001,42.590203826461725,34.471564639012335,,,3292
1704330000,0.8984300000000001,0.8986200000000001,0.89753,0.89822,41.31976010976146,35.549295440217115,,,4501
1704333600,0.89822,0.8984300000000001,0.89724,0.89834,42.37751329598226,36.74629882243943,,,3261
1704337200,0.89834,0.8999,0.89815,0.8988600000000001,46.848608156929274,38.37403712933002,,,3572
1704340800,0.8988600000000001,0.89924,0.89846,0.8989400000000001,47.52322986452842,40.103416662058635,,,2793
1704344400,0.8989400000000001,0.89958,0.89854,0.8990400000000001,48.40478562488024,42.08706377710228,,,4052
1704348000,0.8990400000000001,0.89988,0.899,0.8998100000000001,54.713321385090765,43.58349472990273,,,3764
1704351600,0.8998100000000001,0.90058,0.89922,0.89953,52.21325299542074,44.72175583059952,,,6237
1704355200,0.89953,0.9000400000000001,0.89834,0.8993000000000001,50.184707758511074,45.66493488611907,,,7616
1704358800,0.8993000000000001,0.8994300000000001,0.89832,0.8983500000000001,42.78991769104619,45.65502386673199,,,6753
