time,open,high,low,close,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Volume
1641160800,155.754,155.796,155.60299999999998,155.689,,,,,2754
1641168000,155.689,155.922,155.66199999999998,155.73999999999998,,,,,9096
1641175200,155.73999999999998,155.74699999999999,155.572,155.617,,,,,6480
1641182400,155.617,155.696,155.56799999999998,155.649,,,,,4349
1641189600,155.649,155.78099999999998,155.62699999999998,155.707,,,,,7846
1641196800,155.707,155.873,155.643,155.684,,,,,15515
1641204000,155.684,155.738,155.37699999999998,155.457,,,,,14557
1641211200,155.457,155.512,155.12099999999998,155.29899999999998,,,,,17466
1641218400,155.29899999999998,155.481,154.886,155.034,,,,,28834
1641225600,155.034,155.404,154.94299999999998,155.344,,,,,14751
1641232800,155.344,155.523,155.32399999999998,155.51999999999998,,,,,7087
1641240000,155.51999999999998,155.51999999999998,155.338,155.338,,,,,5118
1641247200,155.338,155.542,155.215,155.488,,,,,5947
1641254400,155.488,155.65599999999998,155.375,155.58499999999998,,,,,10618
1641261600,155.58499999999998,155.94899999999998,155.51399999999998,155.79399999999998,52.547307132459785,,,,13081
1641268800,155.79399999999998,156.007,155.78199999999998,155.89399999999998,54.90369949987561,,,,9737
1641276000,155.89399999999998,156.124,155.755,156.114,59.65080597321032,,,,12211
1641283200,156.114,156.533,156.09199999999998,156.501,66.35931302209727,,,,19868
1641290400,156.501,156.762,156.386,156.74699999999999,69.79688341931119,,,,17531
1641297600,156.74699999999999,157.146,156.61499999999998,157.124,74.15547543168606,,,,22956
1641304800,157.124,157.429,157.063,157.403,76.82129727192486,,,,28658
1641312000,157.403,157.403,157.029,157.25,72.41031873687827,,,,15705
1641319200,157.25,157.265,157.06,157.155,69.73294990705713,,,,8422
1641326400,157.155,157.188,157.03,157.07299999999998,67.41585036570433,,,,5429
1641333600,157.07299999999998,157.256,157.01,157.18599999999998,68.94714064128087,,,,5211
1641340800,157.18599999999998,157.296,156.89399999999998,157.066,65.43057017898569,,,,12099
1641348000,157.066,157.12699999999998,156.81,156.98999999999998,63.230939695929685,,,,8340
1641355200,156.98999999999998,157.029,156.857,156.926,61.36022719331611,65.91162703355123,,,6588
1641362400,156.926,157.09,156.86499999999998,157.058,63.74282128548137,66.71130661590992,,,8422
1641369600,157.058,157.16299999999998,156.74599999999998,156.77499999999998,55.7988457290922,66.77524563228253,,,15675
1641376800,156.77499999999998,156.837,156.589,156.635,52.32476288899729,66.25195684055302,,,15653
1641384000,156.635,157.022,156.578,156.893,57.56784218772354,65.62399463809776,,,23558
1641391200,156.893,157.12,156.748,157.06799999999998,60.72309289131196,64.97586674324067,,,21133
1641398400,157.06799999999998,157.60399999999998,156.98999999999998,157.589,68.28438828673802,64.55650337574437,,,17697
1641405600,157.589,157.768,157.384,157.51299999999998,66.2799098678737,63.80354713259786,,,24866
1641412800,157.51299999999998,157.51299999999998,157.26999999999998,157.307,61.048782656918796,62.992008841172186,,,10565
1641420000,157.307,157.42399999999998,157.278,157.404,62.547711211432954,62.47877750577046,,,3470
1641427200,157.404,157.475,157.03199999999998,157.099,55.33685024725627,61.61599178302418,,,12730
1641434400,157.099,157.126,156.796,156.85,50.24417896614889,60.28006594908617,,,12145
1641441600,156.85,156.881,156.7,156.76899999999998,48.67487732245364,59.083230745048176,,,10879
1641448800,156.76899999999998,156.791,156.363,156.41,42.35992632452932,57.592444075662435,,,14594
1641456000,156.41,156.536,156.08599999999998,156.39499999999998,42.11407425317534,56.21771886565237,,,22945
1641463200,156.39499999999998,156.874,156.356,156.755,49.66476527131792,55.21214343606927,,,18199
1641470400,156.755,156.958,156.596,156.661,47.90753928818105,54.6484786902899,,,22357
1641477600,156.661,157.012,156.374,156.575,46.293713935643765,54.21768947933608,,,37540
1641484800,156.575,156.79999999999998,156.487,156.7,48.98374614145693,53.60453976174561,,,18107
1641492000,156.7,156.83499999999998,156.58499999999998,156.81699999999998,51.435687804525124,52.94115368411798,,,11295
1641499200,156.81699999999998,156.869,156.671,156.67499999999998,48.39554411136182,51.52052195730539,,,5848
1641506400,156.67499999999998,156.856,156.625,156.798,51.09210352832179,50.4356786473374,,,5394
1641513600,156.798,157.10299999999998,156.791,157.071,56.52247815948577,50.112371183235034,,,12152
1641520800,157.071,157.072,156.921,156.97899999999998,54.33307880151826,49.525611725383996,,,8857
1641528000,156.97899999999998,157.045,156.92999999999998,156.995,54.661993326442094,49.47740765961155,,,6986
1641535200,156.995,157.053,156.76999999999998,156.88799999999998,51.96641146422954,49.60042426661731,,,10894
1641542400,156.88799999999998,157.041,156.748,157.027,55.06635922682695,50.05695868835826,,,15753
1641549600,157.027,157.041,156.825,156.916,52.1708173850774,50.75773662125455,,,8840
1641556800,156.916,157.066,156.75199999999998,156.84699999999998,50.39680249941405,51.349360067414466,,,31346
1641564000,156.84699999999998,157.046,156.73999999999998,156.946,52.8729183088831,51.57851385581198,,,35246
1641571200,156.946,157.059,156.825,157.00799999999998,54.407861893868066,52.042822613361054,,,16446
1641578400,157.00799999999998,157.14499999999998,156.96599999999998,157.10399999999998,56.756452974942626,52.79016111616811,,,7593
1641585600,157.10399999999998,157.19199999999998,156.87699999999998,156.904,50.87644820446503,52.92535412066868,,,5430
1641765600,156.994,157.164,156.85399999999998,157.14499999999998,56.698039612266456,53.3012363926502,,,7023
1641772800,157.14499999999998,157.237,157.064,157.207,58.074579247731194,53.99259604524802,,,8777
1641780000,157.207,157.376,157.207,157.296,60.038422353180366,54.6316188184522,,,7704
1641787200,157.296,157.37099999999998,157.26999999999998,157.333,60.85925541814286,54.94138862264199,,,4007
1641794400,157.333,157.35299999999998,157.227,157.313,60.140154715667485,55.35617975936693,,,10159
1641801600,157.313,157.333,157.058,157.1,52.96274329348788,55.234804757013066,,,21035
1641808800,157.1,157.16899999999998,156.613,156.618,41.02964585062645,54.45360721318428,,,15074
1641816000,156.618,156.67,156.29399999999998,156.392,36.838517649976225,53.1516185291235,,,23055
1641823200,156.392,156.41199999999998,156.047,156.099,32.240424240721254,51.72801901881235,,,30680
1641830400,156.099,156.26399999999998,155.94799999999998,156.09,32.1078538630623,50.421665544787224,,,16965
1641837600,156.09,156.416,156.075,156.35299999999998,39.88668503566666,49.49407745384319,,,11212
